"id","edad","nivel","experiencia","female","treatment","politica","raw_repetition_rate","relative_harshness","stage","cutoff_age","years_from_cutoff","bologna_cohort","cutoff_side"
"R_8UhJCYm5UkDu2Mg",48,"E. Primaria",23,"0","3","1",0.5,0.0365059713703541,"Primary teachers",34,14,"Pre-Bologna training","Older side"
"R_8D2pAbnl1ZLZFp3",50,"E. Secundaria",20,"0","9","3",0.333333333333333,-0.0882231831597806,"Secondary teachers",39,11,"Pre-Bologna training","Older side"
"R_8kLRqttvTMiXag1",48,"E. Primaria",26,"0","2","3",0.444444444444444,-0.0799678608401575,"Primary teachers",34,14,"Pre-Bologna training","Older side"
"R_8X53tewDLs5YrAK",51,"E. Secundaria",5,"1","3","1",0.333333333333333,-0.201140612487552,"Secondary teachers",39,12,"Pre-Bologna training","Older side"
"R_20j9NwOZdfBjlrJ",44,"E. Primaria",9,"1","10","3",0.555555555555556,0.0329134660921206,"Primary teachers",34,10,"Pre-Bologna training","Older side"
"R_80YW5iX2VECGwKi",49,"E. Secundaria",18,"0","8","3",0.555555555555556,0.0215024239135477,"Secondary teachers",39,10,"Pre-Bologna training","Older side"
"R_2XgmAcg57dbOSTA",44,"E. Primaria",17,"0","7","2",0.555555555555556,0.133277124727474,"Primary teachers",34,10,"Pre-Bologna training","Older side"
"R_8GxBSIC36b1XQea",25,"E. Secundaria",2,"1","6","2",0.555555555555556,0.04440427520803,"Secondary teachers",39,-14,"Bologna-era training","Younger side"
"R_8p3IUhVffhQssLv",55,"E. Secundaria",1,"1","3","2",0.666666666666667,0.142960952109887,"Secondary teachers",39,16,"Pre-Bologna training","Older side"
"R_2AEBA0CV4x9Hket",41,"E. Primaria",18,"0","7","2",0.333333333333333,-0.0789405974288757,"Primary teachers",34,7,"Pre-Bologna training","Older side"
"R_8ILRIzCvw5oKsxb",51,"E. Secundaria",25,"0","3","2",0.375,0.0188307167814037,"Secondary teachers",39,12,"Pre-Bologna training","Older side"
"R_8fvkltctrVVqCCE",49,"E. Primaria",23,"0","10","2",0.666666666666667,0.131541173493269,"Primary teachers",34,15,"Pre-Bologna training","Older side"
"R_2AQE5mbBm1i0HGl",55,"E. Secundaria",16,"1","3","3",0.333333333333333,-0.0882231831597806,"Secondary teachers",39,16,"Pre-Bologna training","Older side"
"R_2FWggbayreyzEc1",42,"E. Primaria",15,"1","1","3",0.428571428571429,0.0199620208977385,"Primary teachers",34,8,"Pre-Bologna training","Older side"
"R_8SwdvK7pgxmLWme",52,"E. Primaria",20,"0","6","2",0.444444444444444,-0.060369716559316,"Primary teachers",34,18,"Pre-Bologna training","Older side"
"R_2vsUSt8TRjpbV8B",54,"E. Secundaria",25,"1","1","3",0.375,0.0188307167814037,"Secondary teachers",39,15,"Pre-Bologna training","Older side"
"R_8dhHOBWYHrg5w6A",37,"E. Primaria",10,"1","8","3",0.444444444444444,-0.067045589290615,"Primary teachers",34,3,"Pre-Bologna training","Older side"
"R_8O1CEQNlRfzJPUr",33,"E. Secundaria",7,"1","3","3",0.428571428571429,0.0199620208977385,"Secondary teachers",39,-6,"Bologna-era training","Younger side"
"R_8LYBmaDfw6epjw9",40,"E. Secundaria",17,"1","2","2",0.777777777777778,0.242998425137437,"Secondary teachers",39,1,"Pre-Bologna training","Older side"
"R_2wHU8pdDUFYZf8T",32,"E. Primaria",6,"1","9","3",0.125,-0.331589031268077,"Primary teachers",34,-2,"Bologna-era training","Younger side"
"R_21FRud4kcbNGuZK",56,"E. Secundaria",25,"0","2","3",0.555555555555556,0.049980759303775,"Secondary teachers",39,17,"Pre-Bologna training","Older side"
"R_2OfCGEpxHhGSQnV",51,"E. Primaria",25,"0","6","2",0.666666666666667,0.255169030908908,"Primary teachers",34,17,"Pre-Bologna training","Older side"
"R_8KJfdobqShyCNIg",48,"E. Primaria",22,"1","7","2",0.666666666666667,0.155857253891397,"Primary teachers",34,14,"Pre-Bologna training","Older side"
"R_8WC56pRAabzqwdX",58,"E. Primaria",31,"1","2","2",0.666666666666667,0.155857253891397,"Primary teachers",34,24,"Pre-Bologna training","Older side"
"R_2QSoSElFUp3K1PR",50,"E. Primaria",21,"0","10","3",0.333333333333333,-0.191432828993024,"Primary teachers",34,16,"Pre-Bologna training","Older side"
"R_8OB0OuB3tnMglFO",49,"E. Primaria",28,"0","8","3",0.444444444444444,-0.0617848690777509,"Primary teachers",34,15,"Pre-Bologna training","Older side"
"R_2IaXSvOcuXhXMjy",58,"E. Primaria",35,"1","6","2",0,-0.423740441587768,"Primary teachers",34,24,"Pre-Bologna training","Older side"
"R_22tDdaAIjj8I2Wv",49,"E. Secundaria",25,"1","8","1",0.222222222222222,-0.190126465513893,"Secondary teachers",39,10,"Pre-Bologna training","Older side"
"R_2amHnuumT9YrAZf",43,"E. Primaria",18,"0","1","1",0.5,0.0461910891424012,"Primary teachers",34,9,"Pre-Bologna training","Older side"
"R_2EKVXLzLGCYHOwN",47,"E. Secundaria",20,"1","10","1",0.444444444444444,-0.079973520824586,"Secondary teachers",39,8,"Pre-Bologna training","Older side"
"R_2pgz6Sk3djhT3Q5",42,"E. Primaria",6,"1","10","1",0.555555555555556,0.0215002806285133,"Primary teachers",34,8,"Pre-Bologna training","Older side"
"R_2ruis8ZahHe3ejV",49,"E. Primaria",22,"1","10","3",0.222222222222222,-0.283321734582516,"Primary teachers",34,15,"Pre-Bologna training","Older side"
"R_8kN7AuoSakgboAR",43,"E. Primaria",19,"1","2","2",0.25,-0.213964987819877,"Primary teachers",34,9,"Pre-Bologna training","Older side"
"R_8tmvjuRnHOKJxDA",40,"E. Primaria",18,"1","4","2",0.666666666666667,0.154440895111986,"Primary teachers",34,6,"Pre-Bologna training","Older side"
"R_2PHyJgPIQcq5iyT",47,"E. Primaria",17,"1","5","1",0.428571428571429,0.0199634203603449,"Primary teachers",34,13,"Pre-Bologna training","Older side"
"R_2HejXDB00gSE1aI",49,"E. Primaria",24,"1","2","2",0.444444444444444,0.0232351501735528,"Primary teachers",34,15,"Pre-Bologna training","Older side"
"R_2PBFukoKxSOfpoS",55,"E. Primaria",20,"1","4","1",0.125,-0.329995627641239,"Primary teachers",34,21,"Pre-Bologna training","Older side"
"R_8EcFagz9Q2cEr8b",54,"E. Primaria",30,"1","7","1",0.666666666666667,0.161167148945449,"Primary teachers",34,20,"Pre-Bologna training","Older side"
"R_80eMM5RiIMtUYpp",45,"E. Primaria",22,"1","1","3",0.111111111111111,-0.311137693166682,"Primary teachers",34,11,"Pre-Bologna training","Older side"
"R_8F8QNyYnck095Rh",55,"E. Primaria",30,"1","4","3",0.75,0.287604890237471,"Primary teachers",34,21,"Pre-Bologna training","Older side"
"R_8CpK6f1v8PjSEKT",38,"E. Primaria",15,"0","10","3",0.111111111111111,-0.31086403577332,"Primary teachers",34,4,"Pre-Bologna training","Older side"
"R_2f8TgpXG7suPeRl",37,"E. Primaria",15,"0","6","3",0.666666666666667,0.162583507724861,"Primary teachers",34,3,"Pre-Bologna training","Older side"
"R_2kFYvZ0RVzvA7CY",45,"E. Secundaria",12,"1","6","1",0.5,0.0445976855155629,"Secondary teachers",39,6,"Pre-Bologna training","Older side"
"R_2qD2up3sEOfi2Al",46,"E. Primaria",24,"1","7","1",0.777777777777778,0.255842279042165,"Primary teachers",34,12,"Pre-Bologna training","Older side"
"R_2s5qcYu2vgv4CUB",60,"E. Primaria",37,"0","8","3",0.555555555555556,0.134691326847121,"Primary teachers",34,26,"Pre-Bologna training","Older side"
"R_8pru0eWeqTwUCih",49,"E. Primaria",30,"1","7","1",0.666666666666667,0.131543316778303,"Primary teachers",34,15,"Pre-Bologna training","Older side"
"R_2sdFhPbPcXGj65r",52,"E. Secundaria",23,"1","10","2",0.5,0.0445976855155629,"Secondary teachers",39,13,"Pre-Bologna training","Older side"
"R_2eEiLY4la6AgOIX",37,"E. Secundaria",7,"1","3","2",0.333333333333333,-0.0879473691066529,"Secondary teachers",39,-2,"Bologna-era training","Younger side"
"R_223JmGwJODdXoey",49,"E. Primaria",25,"0","7","3",0.5,0.0461885855121373,"Primary teachers",34,15,"Pre-Bologna training","Older side"
"R_2FB9xhh6hOzzucp",37,"E. Primaria",16,"1","6","3",0.333333333333333,-0.0789405974288757,"Primary teachers",34,3,"Pre-Bologna training","Older side"
"R_8oo8dcAFwpbDEiO",61,"E. Secundaria",22,"1","10","2",0.222222222222222,-0.291099238153427,"Secondary teachers",39,22,"Pre-Bologna training","Older side"
"R_84EBapr4oCqstS9",48,"E. Primaria",21,"0","9","2",0.375,0.0188307167814037,"Primary teachers",34,14,"Pre-Bologna training","Older side"
"R_2CkaZIMFRrlLaeN",41,"E. Secundaria",3,"1","9","2",0.333333333333333,-0.178228108570821,"Secondary teachers",39,2,"Pre-Bologna training","Older side"
"R_2OkvnaEUayZ5Vpj",53,"E. Secundaria",26,"0","8","3",0.333333333333333,-0.0893675982475333,"Secondary teachers",39,14,"Pre-Bologna training","Older side"
"R_2OE6mmUPKRbhIvP",35,"E. Secundaria",8,"0","4","2",0.5,0.144227542178229,"Secondary teachers",39,-4,"Bologna-era training","Younger side"
"R_8TelfI0FeEfJjfr",40,"E. Primaria",19,"1","2","3",0.666666666666667,0.161167148945449,"Primary teachers",34,6,"Pre-Bologna training","Older side"
"R_22hAuiUcKK13898",27,"E. Secundaria",2,"1","5","3",0.666666666666667,0.133234407921677,"Secondary teachers",39,-12,"Bologna-era training","Younger side"
"R_2wKAZGfvOpBcP9z",52,"E. Primaria",30,"1","4","2",0.666666666666667,0.142960952109887,"Primary teachers",34,18,"Pre-Bologna training","Older side"
"R_2QhcViALSQoSWsL",39,"E. Secundaria",12,NA,"10","3",0.25,-0.214278975396207,"Secondary teachers",39,0,"Bologna-era training","Younger side"
"R_8DMTMsLHVgXt4fm",47,"E. Primaria",23,"0","3","1",0.333333333333333,-0.0896395419391924,"Primary teachers",34,13,"Pre-Bologna training","Older side"
"R_2tmUfbZVIyfsnke",59,"E. Secundaria",16,"1","2","1",0.666666666666667,0.155855175649756,"Secondary teachers",39,20,"Pre-Bologna training","Older side"
"R_8F9WtEh3JWYas0N",23,"E. Secundaria",1,"1","5","2",0.777777777777778,0.274057727042218,"Secondary teachers",39,-16,"Bologna-era training","Younger side"
"R_2htP1ceKUo6N8jG",46,"E. Primaria",24,"0","1","3",0.444444444444444,-0.0684619480700268,"Primary teachers",34,12,"Pre-Bologna training","Older side"
"R_8JJ0hGWk6n8mm04",40,"E. Secundaria",11,"1","1","3",0.666666666666667,0.246151816840219,"Secondary teachers",39,1,"Pre-Bologna training","Older side"
"R_8YX5881fOm9of64",49,"E. Secundaria",20,"1","6","3",0.444444444444444,-0.0799678608401575,"Secondary teachers",39,10,"Pre-Bologna training","Older side"
"R_89nZS1FFvzT8HIJ",56,"E. Secundaria",34,"0","9","1",0.222222222222222,-0.190679693060962,"Secondary teachers",39,17,"Pre-Bologna training","Older side"
"R_8jOClZXyg3JMFhH",41,"E. Secundaria",8,"1","5","3",0.444444444444444,0.0232351501735528,"Secondary teachers",39,2,"Pre-Bologna training","Older side"
"R_2ZxNzLDu1TRkwJr",28,"E. Secundaria",1,"0","9","1",0.625,0.169992007282124,"Secondary teachers",39,-11,"Bologna-era training","Younger side"
"R_2exWnsIogC1t4YU",46,"E. Primaria",24,"1","3","2",0.5,0.0449060631586687,"Primary teachers",34,12,"Pre-Bologna training","Older side"
"R_8eLVQk0qTLPDMZP",37,"E. Primaria",5,"1","2","2",0.375,-0.0888846536296459,"Primary teachers",34,3,"Pre-Bologna training","Older side"
"R_8E5luyrejG5ErGw",40,"E. Primaria",18,"0","7","3",0.5,0.0461910891424012,"Primary teachers",34,6,"Pre-Bologna training","Older side"
"R_2CNv2cyjGMIrp9F",46,"E. Secundaria",9,"0","6","1",0.444444444444444,0.0322457922127985,"Secondary teachers",39,7,"Pre-Bologna training","Older side"
"R_2qJaR7H0wl3Su0V",25,"E. Secundaria",2,"0","8","3",0.444444444444444,0.0232351501735528,"Secondary teachers",39,-14,"Bologna-era training","Younger side"
"R_8tvVRMmopv8HpDP",41,"E. Primaria",17,"1","5","1",0.625,0.161895379470043,"Primary teachers",34,7,"Pre-Bologna training","Older side"
"R_238PoaDVqFkmE26",57,"E. Secundaria",25,"1","6","2",0.222222222222222,-0.291099238153427,"Secondary teachers",39,18,"Pre-Bologna training","Older side"
"R_26aYqYtdWXhNh8R",52,"E. Secundaria",25,"1","6","3",0.5,0.0365059713703541,"Secondary teachers",39,13,"Pre-Bologna training","Older side"
"R_8V9DhYNOzCGlxmS",43,"E. Secundaria",2,"0","2","2",0.777777777777778,0.254427050796433,"Secondary teachers",39,4,"Pre-Bologna training","Older side"
"R_8cSXEOcX9DC01Dm",40,"E. Primaria",17,"1","5","1",0.888888888888889,0.469343229371164,"Primary teachers",34,6,"Pre-Bologna training","Older side"
"R_864GjBftJ1Nh7J5",43,"E. Secundaria",8,"0","9","2",0.625,0.161897820900135,"Secondary teachers",39,4,"Pre-Bologna training","Older side"
"R_2KUu9pADBM6BzgJ",52,"E. Primaria",27,"1","6","2",0.444444444444444,-0.0785515020607456,"Primary teachers",34,18,"Pre-Bologna training","Older side"
"R_2EGzeyQTM5s7ZHn",53,"E. Secundaria",24,"0","8","1",0.111111111111111,-0.401398290615793,"Secondary teachers",39,14,"Pre-Bologna training","Older side"
"R_8gRUcrdDrHuJmKO",38,"E. Primaria",16,"1","9","3",0.625,0.171585410908963,"Primary teachers",34,4,"Pre-Bologna training","Older side"
"R_8Gv2rfoPeFyo7Sq",47,"E. Primaria",20,"1","2","2",0.444444444444444,-0.0896822386516923,"Primary teachers",34,13,"Pre-Bologna training","Older side"
"R_2QGqNh5cv51PaV4",47,"E. Primaria",4,"1","7","2",0.444444444444444,-0.0913711865100316,"Primary teachers",34,13,"Pre-Bologna training","Older side"
"R_8n8EE3xUus10fFe",45,"E. Primaria",15,"1","10","1",0.444444444444444,-0.060368510298339,"Primary teachers",34,11,"Pre-Bologna training","Older side"
"R_8eZQl53qNtMxFOV",55,"E. Secundaria",30,"0","2","3",0.444444444444444,-0.067045589290615,"Secondary teachers",39,16,"Pre-Bologna training","Older side"
"R_84ehdLTfyE5hFM2",45,"E. Primaria",19,"1","2","2",0.666666666666667,0.154440895111986,"Primary teachers",34,11,"Pre-Bologna training","Older side"
"R_2f2TeFtIfwHCtIK",45,"E. Primaria",20,"1","8","2",0.444444444444444,-0.0785515020607456,"Primary teachers",34,11,"Pre-Bologna training","Older side"
"R_8ZOBjW8FvoEtzfx",46,"E. Primaria",21,"1","4","1",0.285714285714286,-0.122991908641557,"Primary teachers",34,12,"Pre-Bologna training","Older side"
"R_8wn10OKhj4ie3zg",43,"E. Primaria",20,"1","1","2",0.75,0.295387576902378,"Primary teachers",34,9,"Pre-Bologna training","Older side"
"R_2MG940QHQp1VFUh",45,"E. Primaria",12,"1","9","2",0.777777777777778,0.244414783916848,"Primary teachers",34,11,"Pre-Bologna training","Older side"
"R_8PUHTY0n4RZEZSP",57,"E. Secundaria",27,"0","3","1",0.444444444444444,0.0322457922127985,"Secondary teachers",39,18,"Pre-Bologna training","Older side"
"R_2hQjI3kpH74Tgw5",59,"E. Primaria",34,"0","10","3",0.444444444444444,-0.079973520824586,"Primary teachers",34,25,"Pre-Bologna training","Older side"
"R_2m7QvM4HkDpL4VK",27,"E. Primaria",6,"1","9","2",0.555555555555556,0.0200860651341359,"Primary teachers",34,-7,"Bologna-era training","Younger side"
"R_8VMSvMdwPNeVX7X",40,"E. Primaria",17,"1","3","3",0.333333333333333,-0.0792191759400678,"Primary teachers",34,6,"Pre-Bologna training","Older side"
"R_2Bg5LMOQbHZrj3Q",35,"E. Secundaria",8,"1","1","2",0.666666666666667,0.162583507724861,"Secondary teachers",39,-4,"Bologna-era training","Younger side"
"R_8qqSWWzqHgUZZms",40,"E. Secundaria",11,"0","9","2",0.375,0.0188307167814037,"Secondary teachers",39,1,"Pre-Bologna training","Older side"
"R_8Iq4YMBq07V68Rr",46,"E. Primaria",22,"0","6","2",0.555555555555556,0.0444053111511112,"Primary teachers",34,12,"Pre-Bologna training","Older side"
"R_8fuF37vf9myKMWe",44,"E. Primaria",20,"0","1","1",0.555555555555556,0.0200860651341359,"Primary teachers",34,10,"Pre-Bologna training","Older side"
"R_2FKIMNg0x6Kwlqv",46,"E. Secundaria",24,"1","4","3",0.444444444444444,-0.0799678608401575,"Secondary teachers",39,7,"Pre-Bologna training","Older side"
"R_8LHwr54lql3v6g1",62,"E. Secundaria",38,"0","8","3",0.777777777777778,0.267304010502846,"Secondary teachers",39,23,"Pre-Bologna training","Older side"
"R_2ZKRMS75KC6Nfdn",37,"E. Secundaria",2,"1","7","2",0.75,0.296980980529216,"Secondary teachers",39,-2,"Bologna-era training","Younger side"
"R_2sSZLfQtN89bg3J",27,"E. Secundaria",2,"1","4","2",0.555555555555556,0.133277124727474,"Secondary teachers",39,-12,"Bologna-era training","Younger side"
"R_82QpXTRjRxlBgqC",44,"E. Secundaria",5,"0","6","3",0.666666666666667,0.142960952109887,"Secondary teachers",39,5,"Pre-Bologna training","Older side"
"R_8n6hIA2ch1mNhaR",44,"E. Primaria",20,"0","6","3",0.333333333333333,-0.0792191759400678,"Primary teachers",34,10,"Pre-Bologna training","Older side"
"R_8qTZNSUqL1T56hh",58,"E. Secundaria",30,"0","10","3",0.222222222222222,-0.291363748953479,"Secondary teachers",39,19,"Pre-Bologna training","Older side"
"R_2n93oFzclwCZSuO",46,"E. Primaria",23,"1","6","1",0.111111111111111,-0.412950943148085,"Primary teachers",34,12,"Pre-Bologna training","Older side"
"R_2qxKHmV2h5PMl3P",40,"E. Primaria",17,"0","4","1",0.428571428571429,0.0199620208977385,"Primary teachers",34,6,"Pre-Bologna training","Older side"
"R_8BWthhebhYtebAn",50,"E. Primaria",10,"1","1","1",0.111111111111111,-0.412950943148085,"Primary teachers",34,16,"Pre-Bologna training","Older side"
"R_2sbk0EifRtHkiEw",49,"E. Primaria",27,"1","4","2",0.444444444444444,0.0218187913941409,"Primary teachers",34,15,"Pre-Bologna training","Older side"
"R_8DvEozyRWshKLsE",57,"E. Primaria",33,"1","6","1",0,-0.40960327637477,"Primary teachers",34,23,"Pre-Bologna training","Older side"
"R_2wiY5PXVPeJ9jI2",54,"E. Primaria",27,"0","2","3",0.625,0.171585410908963,"Primary teachers",34,20,"Pre-Bologna training","Older side"
"R_8nVmWbLOJCThwit",50,"E. Primaria",25,"0","9","3",0.5,0.0461910891424012,"Primary teachers",34,16,"Pre-Bologna training","Older side"
"R_2GWHUztASODcjDh",43,"E. Primaria",20,"1","3","1",0.555555555555556,0.0329134660921206,"Primary teachers",34,9,"Pre-Bologna training","Older side"
"R_2uw2lpmjOhdaPi9",61,"E. Secundaria",29,"0","9","1",0.142857142857143,-0.266295480070128,"Secondary teachers",39,22,"Pre-Bologna training","Older side"
"R_8S9NzMmGE5MQH0B",42,"E. Primaria",15,"1","3","2",0.125,-0.329681640064909,"Primary teachers",34,8,"Pre-Bologna training","Older side"
"R_2rAGcOyjigyYXVk",47,"E. Primaria",20,"1","2","3",0.777777777777778,0.244414783916848,"Primary teachers",34,13,"Pre-Bologna training","Older side"
"R_2pfKFIBIaz2FtsJ",31,"E. Secundaria",3,"1","1","3",0.777777777777778,0.267307118390042,"Secondary teachers",39,-8,"Bologna-era training","Younger side"
"R_2pDrrREFOSiHvTn",39,"E. Secundaria",2,"1","10","1",0.555555555555556,0.0317756930018924,"Secondary teachers",39,0,"Bologna-era training","Younger side"
"R_2K3TB2cHolMMkjf",50,"E. Primaria",23,"1","4","1",0.444444444444444,-0.0684619480700268,"Primary teachers",34,16,"Pre-Bologna training","Older side"
"R_2foNHc0yq5RFB1a",40,"E. Primaria",18,NA,"5","3",0.625,0.161897820900135,"Primary teachers",34,6,"Pre-Bologna training","Older side"
"R_2QFX7koLSX8Ow9a",44,"E. Secundaria",19,"1","7","2",0.444444444444444,-0.0913711865100316,"Secondary teachers",39,5,"Pre-Bologna training","Older side"
"R_2ygvE4X0reYm1V3",63,"E. Secundaria",32,"0","6","3",0.5,0.0445976855155629,"Secondary teachers",39,24,"Pre-Bologna training","Older side"
"R_8xIXpwR69LhtGdY",44,"E. Secundaria",20,"1","1","2",0,-0.357040788341808,"Secondary teachers",39,5,"Pre-Bologna training","Older side"
"R_85TREQhxKu0lwGt",30,"E. Primaria",6,"1","6","2",0.555555555555556,0.134693483506886,"Primary teachers",34,-4,"Bologna-era training","Younger side"
"R_23jOWTQllP0Mcjq",45,"E. Secundaria",20,"1","6","1",0.666666666666667,0.155857253891397,"Secondary teachers",39,6,"Pre-Bologna training","Older side"
"R_2O3vzYAcdm37S0p",50,"E. Primaria",28,"0","5","3",0.666666666666667,0.155857253891397,"Primary teachers",34,16,"Pre-Bologna training","Older side"
"R_8NLnDe7LegMOHuy",45,"E. Primaria",20,"1","2","1",0.666666666666667,0.161167148945449,"Primary teachers",34,11,"Pre-Bologna training","Older side"
"R_2TC1u6HTyQsOPad",43,"E. Primaria",8,"1","9","1",0.444444444444444,-0.0913711865100316,"Primary teachers",34,9,"Pre-Bologna training","Older side"
"R_2xKS3unMMTKHBbV",42,"E. Primaria",20,"1","2","3",0.777777777777778,0.254425920262753,"Primary teachers",34,8,"Pre-Bologna training","Older side"
"R_8QlUcikGlRxBsVe",40,"E. Primaria",17,"1","2","1",0.333333333333333,-0.202557576151706,"Primary teachers",34,6,"Pre-Bologna training","Older side"
"R_2ePQmMliCJRQIw6",45,"E. Primaria",21,"1","8","1",0.5,0.0445976855155629,"Primary teachers",34,11,"Pre-Bologna training","Older side"
"R_2LeegbJ3IbyBP21",48,"E. Primaria",19,"1","6","3",0.333333333333333,-0.0792191759400678,"Primary teachers",34,14,"Pre-Bologna training","Older side"
"R_8KhsllIDBgjOmfT",46,"E. Secundaria",17,"1","1","3",0.5,0.0365059713703541,"Secondary teachers",39,7,"Pre-Bologna training","Older side"
"R_2tcaC8bIpLgFqVb",54,"E. Primaria",28,"0","7","1",0.444444444444444,-0.0913711865100316,"Primary teachers",34,20,"Pre-Bologna training","Older side"
"R_8QQaSuCIrZCx8oX",38,"E. Secundaria",5,"1","7","3",0.666666666666667,0.162583507724861,"Secondary teachers",39,-1,"Bologna-era training","Younger side"
"R_8ib9luDHzE0Rqem",43,"E. Primaria",18,"1","10","1",0.666666666666667,0.132957532272681,"Primary teachers",34,9,"Pre-Bologna training","Older side"
"R_26mzu3gBK0ZntYI",28,"E. Secundaria",2,"1","3","1",0.25,-0.106562364979603,"Secondary teachers",39,-11,"Bologna-era training","Younger side"
"R_2d14b3SC6t5SAyd",49,"E. Primaria",23,"1","9","3",0.625,0.161896603999823,"Primary teachers",34,15,"Pre-Bologna training","Older side"
"R_8VdvDfQQwGCoNu9",51,"E. Secundaria",24,"1","10","1",0.333333333333333,-0.0882231831597806,"Secondary teachers",39,12,"Pre-Bologna training","Older side"
"R_2afPOhllhv0KOfY",51,"E. Primaria",28,"1","4","2",0.666666666666667,0.162582317206152,"Primary teachers",34,17,"Pre-Bologna training","Older side"
"R_872MNgmna30LqZI",57,"E. Primaria",36,"1","5","1",0.25,-0.214278975396207,"Primary teachers",34,23,"Pre-Bologna training","Older side"
"R_2oX7hwCiDrqVNOf",58,"E. Primaria",34,"0","10","3",0.428571428571429,0.0199620208977385,"Primary teachers",34,24,"Pre-Bologna training","Older side"
"R_2Fb7dqgPFPOPxal",52,"E. Primaria",28,"1","10","2",0.555555555555556,0.0429899946702595,"Primary teachers",34,18,"Pre-Bologna training","Older side"
"R_2DC14QdCV23IhOo",43,"E. Primaria",16,"0","8","1",0.666666666666667,0.142962082643567,"Primary teachers",34,9,"Pre-Bologna training","Older side"
"R_2gOcYweq4QdKJTw",51,"E. Secundaria",18,"0","9","2",0.375,0.0188307167814037,"Secondary teachers",39,12,"Pre-Bologna training","Older side"
"R_2p8PcyBXmrjXpcS",49,"E. Secundaria",11,"0","5","2",0.666666666666667,0.162583507724861,"Secondary teachers",39,10,"Pre-Bologna training","Older side"
"R_8lGduYhfLJju3HX",41,"E. Primaria",20,"0","1","1",0.428571428571429,0.0199620208977385,"Primary teachers",34,7,"Pre-Bologna training","Older side"
"R_2qNYup7VPmmIBaY",27,"E. Secundaria",2,"0","7","3",0.666666666666667,0.16287759663179,"Secondary teachers",39,-12,"Bologna-era training","Younger side"
"R_8RU1aK3PVxC03G8",56,"E. Primaria",30,"1","6","2",0.444444444444444,-0.0684619480700268,"Primary teachers",34,22,"Pre-Bologna training","Older side"
"R_2N3q4K8dXu5Fiwb",54,"E. Primaria",31,"1","6","2",0.25,-0.106567372390571,"Primary teachers",34,20,"Pre-Bologna training","Older side"
"R_8ZCeYoDJj6emlkO",39,"E. Secundaria",7,"0","3","3",0.666666666666667,0.132959675557715,"Secondary teachers",39,0,"Bologna-era training","Younger side"
"R_8ZBQX9C3J7YReYk",51,"E. Primaria",29,"1","4","1",0.444444444444444,0.0220907350858,"Primary teachers",34,17,"Pre-Bologna training","Older side"
"R_2G8JWVLpyviK4ct",41,"E. Secundaria",15,"1","6","3",0.625,0.171585410908963,"Secondary teachers",39,2,"Pre-Bologna training","Older side"
"R_8obzHqQhGeY8u7b",49,"E. Secundaria",6,"0","4","2",0.666666666666667,0.131543316778303,"Secondary teachers",39,10,"Pre-Bologna training","Older side"
"R_2pQ7C9Y9UWCbEdx",54,"E. Secundaria",10,"0","1","2",0.444444444444444,-0.060368510298339,"Secondary teachers",39,15,"Pre-Bologna training","Older side"
"R_2NysV63Fe9TiB8J",37,"E. Secundaria",4,"1","4","3",0.777777777777778,0.265890759610631,"Secondary teachers",39,-2,"Bologna-era training","Younger side"
"R_8tmsEFIM1lgiDAm",24,"E. Secundaria",1,"0","7","3",0.666666666666667,0.255171256358031,"Secondary teachers",39,-15,"Bologna-era training","Younger side"
"R_2Huzcjk8GWUOVZr",45,"E. Primaria",20,NA,"7","2",0.625,0.17158415513239,"Primary teachers",34,11,"Pre-Bologna training","Older side"
"R_8NL0iiAiASbNuto",43,"E. Primaria",18,"1","5","1",0.666666666666667,0.162582317206152,"Primary teachers",34,9,"Pre-Bologna training","Older side"
"R_8jwRlycfPSpeu8v",38,"E. Primaria",8,"1","5","2",0.111111111111111,-0.31086403577332,"Primary teachers",34,4,"Pre-Bologna training","Older side"
"R_8eJcLKMlFqF1pgS",49,"E. Primaria",25,"1","5","3",0.666666666666667,0.131543316778303,"Primary teachers",34,15,"Pre-Bologna training","Older side"
"R_29yFR8hyNyf9Y41",47,"E. Secundaria",19,"0","8","2",0.444444444444444,0.0218187913941409,"Secondary teachers",39,8,"Pre-Bologna training","Older side"
"R_2VedZlDKPII5wAE",27,"E. Secundaria",3,"1","4","2",0.555555555555556,0.134691326847121,"Secondary teachers",39,-12,"Bologna-era training","Younger side"
"R_84DQQbVA2GexCg1",53,"E. Secundaria",5,"0","4","3",0,-0.422320212446887,"Secondary teachers",39,14,"Pre-Bologna training","Older side"
"R_8FXU6yVlfv2Zn6y",37,"E. Primaria",9,"1","10","3",0.555555555555556,0.133274968067709,"Primary teachers",34,3,"Pre-Bologna training","Older side"
"R_8eryj4wxF3Bjx7Q",55,"E. Secundaria",32,NA,"3","1",0,-0.413048601982842,"Secondary teachers",39,16,"Pre-Bologna training","Older side"
"R_2NvVYV2ZpunSc7h",41,"E. Secundaria",17,"1","8","1",0.222222222222222,-0.31259786413172,"Secondary teachers",39,2,"Pre-Bologna training","Older side"
"R_8PuaNPXGBsc0wHD",48,"E. Primaria",8,"1","1","3",0.555555555555556,0.0200860651341359,"Primary teachers",34,14,"Pre-Bologna training","Older side"
"R_2rSMiHZnuiwFLUN",28,"E. Secundaria",8,"1","4","3",0.375,-0.0792057362544242,"Secondary teachers",39,-11,"Bologna-era training","Younger side"
