term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,n_obs
hb_z_x_boy_within,0.005265322118605864,0.004648815559298196,1.1326158354625577,0.25747603659894747,-0.003850269238911106,0.014380913476122834,2704,22124
hb_z_x_complex_background_within,-0.019358792876528055,0.004158578324120551,-4.6551468717670526,3.3936703453107e-6,-0.02751310662534743,-0.011204479127708682,2704,22124
hb_z_x_failed_subjects_within,0.15633781973631844,0.0060349691050112465,25.905322300076147,2.3333859420748463e-132,0.14450420071770817,0.1681714387549287,2704,22124
hb_z_x_low_competence_within,0.03007461195723075,0.0050318691113640035,5.9768271573897,2.5741813679830367e-9,0.020207913225343266,0.039941310689118235,2704,22124
hb_z_x_absent_within,-0.02683284558980783,0.004451373606748084,-6.027992246961799,1.886007322051043e-9,-0.03556128453542124,-0.018104406644194417,2704,22124
hb_z_x_disruptive_within,-0.03425073251355397,0.004927235985671117,-6.951307510571533,4.519288123039657e-12,-0.043912262250434035,-0.024589202776673903,2704,22124
